dttm,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,dttm,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
"2015-01-04 19:00:00+01:00",280.669,280.669,280.669,1039,81,1,241,0,0,0,0,800,clear,"sky is clear","1","2015-01-04 19:00:00+01:00",409,0,0,3434,2075,383,0,0,0,789,1458,4365,0,7080,84,59,2911,150,0,8156,2680,8296,27189,27418,30,74.64
"2015-01-04 20:00:00+01:00",278.229,278.229,278.229,1039,79,1,210,0,0,0,0,800,clear,"sky is clear","01n","2015-01-04 20:00:00+01:00",438,0,0,3604,2162,385,0,0,0,416,1538,5936,0,7082,85,59,1392,170,0,8347,1189,8158,28914,28604,39.7,75.38
"2015-01-04 21:00:00+01:00",278.229,278.229,278.229,1039,79,1,210,0,0,0,0,800,clear,"sky is clear","1","2015-01-04 21:00:00+01:00",436,0,0,3874,2445,389,0,0,0,0,1616,5856,0,7084,85,57,748,177,0,8875,750,8677,30333,30346,40.48,76.49
"2015-01-04 22:00:00+01:00",278.229,278.229,278.229,1039,79,1,210,0,0,0,0,800,clear,"sky is clear","01n","2015-01-04 22:00:00+01:00",424,0,0,3447,2169,394,0,0,0,0,1594,4684,0,7085,85,59,696,174,0,8922,643,9036,28341,28190,37.97,73.83
"2015-01-04 23:00:00+01:00",276.133,276.133,276.133,1039,77,1,132,0,0,0,0,800,clear,"sky is clear","01n","2015-01-04 23:00:00+01:00",403,0,0,3390,1770,391,0,0,0,79,1467,3776,0,7088,84,59,672,166,0,8735,647,8826,26412,26270,28,69.51
"2015-01-05 00:00:00+01:00",276.133,276.133,276.133,1035,87,1,132,0,0,0,0,800,clear,"sky is clear","1","2015-01-05 00:00:00+01:00",373,326,0,5338,4247,352,0,0,0,650,1182,2086,0,4036,41,72,691,158,0,7351,399,7321,25149,25069,43.49,70.77
"2015-01-05 01:00:00+01:00",276.133,276.133,276.133,1039,77,1,132,0,0,0,0,800,clear,"sky is clear","01n","2015-01-05 01:00:00+01:00",363,104,0,5352,3112,310,0,0,0,938,1099,2458,0,4029,41,74,668,153,0,7403,588,7474,23630,23390,35.5,64.89
"2015-01-05 02:00:00+01:00",275.528,275.528,275.528,1038,78,1,108,0,0,0,44,802,clouds,"scattered clouds","03n","2015-01-05 02:00:00+01:00",359,0,0,4791,2580,311,0,0,0,1021,1076,2140,0,4028,38,75,662,156,0,7887,566,7731,22590,21988,35.2,60.91
"2015-01-05 04:00:00+01:00",275.528,275.528,275.528,1038,78,1,108,0,0,0,44,802,clouds,"scattered clouds","03n","2015-01-05 04:00:00+01:00",334,0,0,4390,2573,308,0,0,0,2067,982,2531,0,4030,38,71,570,155,0,8348,386,8397,21369,20778,30.6,58.04
"2015-01-05 05:00:00+01:00",279.439,279.439,279.439,1039,87,1,96,0,0,0,92,804,clouds,"overcast clouds","04n","2015-01-05 05:00:00+01:00",338,0,0,4108,2551,300,0,0,0,2228,969,2439,0,4031,38,72,428,153,0,8526,277,8437,20723,20309,30.6,59.57
"2015-01-05 06:00:00+01:00",279.439,279.439,279.439,1039,87,1,96,0,0,0,92,804,clouds,"overcast clouds","04n","2015-01-05 06:00:00+01:00",341,0,0,4396,2351,291,0,0,0,2365,967,2583,0,4031,38,73,243,152,0,8518,161,8660,20498,20252,30.6,69.73
"2015-01-05 07:00:00+01:00",279.439,279.439,279.439,1039,87,1,96,0,0,0,92,804,clouds,"overcast clouds","04n","2015-01-05 07:00:00+01:00",343,0,0,4227,2202,301,0,0,0,2321,1087,2740,0,4031,39,74,155,143,0,8263,195,8285,19736,19964,30,72.97
"2015-01-05 08:00:00+01:00",279.439,279.439,279.439,1039,87,1,96,0,0,0,92,804,clouds,"overcast clouds","04n","2015-01-05 08:00:00+01:00",345,0,0,4017,2138,317,0,0,0,2071,1110,2480,0,4030,38,74,500,143,0,8326,685,8286,19970,20796,30.6,77.92
"2015-01-05 09:00:00+01:00",281.711,281.711,281.711,1039,92,1,73,0,0,0,92,804,clouds,"overcast clouds","04d","2015-01-05 09:00:00+01:00",369,0,0,4243,2239,331,0,0,0,1465,1168,2575,0,4028,38,76,1333,140,0,8046,1669,8122,21590,22478,35.3,79.59
"2015-01-05 10:00:00+01:00",281.711,281.711,281.711,1039,92,1,73,0,0,0,92,804,clouds,"overcast clouds","04d","2015-01-05 10:00:00+01:00",374,0,0,3993,2545,337,0,0,0,1216,1207,2286,0,4011,37,74,2482,140,0,8439,3011,8214,22987,23834,35.2,81.75
"2015-01-05 11:00:00+01:00",281.711,281.711,281.711,1039,92,1,73,0,0,0,92,804,clouds,"overcast clouds","04d","2015-01-05 11:00:00+01:00",376,0,0,3900,2422,333,0,0,0,1166,1206,2209,0,3829,37,74,3339,155,0,9131,3344,8921,23271,24429,35.4,80.82
"2015-01-05 18:00:00+01:00",285.352,285.352,285.352,1029,89,1,78,0,0,0,80,500,rain,"light rain","10","2015-01-05 18:00:00+01:00",370,0,0,4003,2217,336,0,0,0,1242,1219,2156,0,3712,42,71,2944,148,0,7431,2658,7617,20654,21888,42.01,89.08
"2015-01-05 19:00:00+01:00",284.02,284.02,284.02,1034,91,1,40,0,0,0,83,803,clouds,"broken clouds","4","2015-01-05 19:00:00+01:00",375,0,0,4181,2541,333,0,0,0,651,1260,1843,0,3743,42,75,1971,147,0,6570,1764,6837,20904,22048,51.4,90.97
"2015-01-05 20:00:00+01:00",283.17,283.17,283.17,1036,94,1,25,0,0,0,92,804,clouds,"overcast clouds","04n","2015-01-05 20:00:00+01:00",371,0,0,4607,2509,334,0,0,0,108,1308,2291,0,3773,43,73,958,153,0,5549,946,5836,22334,22858,55.35,88.51
"2015-01-05 21:00:00+01:00",283.17,283.17,283.17,1036,94,1,25,0,0,0,92,804,clouds,"overcast clouds","04n","2015-01-05 21:00:00+01:00",370,0,0,5329,2804,326,0,0,0,0,1328,3732,0,3803,42,74,605,161,0,4979,483,5054,25504,25604,62,82.85
"2015-01-05 22:00:00+01:00",283.17,283.17,283.17,1036,94,1,25,0,0,0,92,804,clouds,"overcast clouds","04n","2015-01-05 22:00:00+01:00",362,0,0,5682,2891,334,0,0,0,45,1328,3613,0,3834,43,75,518,161,0,4822,324,4869,25938,25381,60.01,80.52
"2015-01-05 23:00:00+01:00",282.753,282.753,282.753,1036,94,1,35,0,0,0,92,804,clouds,"overcast clouds","4","2015-01-05 23:00:00+01:00",370,0,0,5699,2958,328,0,0,0,193,1318,3044,0,3868,45,72,394,158,0,4982,347,4890,23892,23822,57.6,72.18
"2015-01-06 00:00:00+01:00",282.336,282.336,282.336,1036,95,1,46,0,0,0,92,804,clouds,"overcast clouds","04n","2015-01-06 00:00:00+01:00",535,851,0,4359,5130,257,0,0,0,99,767,1218,0,4826,85,66,626,212,0,4052,544,4104,24086,23711,53.01,71.48
"2015-01-06 01:00:00+01:00",282.336,282.336,282.336,1036,95,1,46,0,0,0,92,804,clouds,"overcast clouds","04n","2015-01-06 01:00:00+01:00",532,742,0,4502,4990,258,0,0,0,693,737,1620,0,4828,85,63,624,208,0,3832,513,3889,22554,22354,45.65,64.76
"2015-01-06 02:00:00+01:00",280.567,280.567,280.567,1035,96,3,64,0,0,0,20,801,clouds,"few clouds","02n","2015-01-06 02:00:00+01:00",530,829,0,4393,5207,266,0,0,0,1000,728,1862,0,4830,86,63,616,204,0,3398,466,3514,21566,21546,44.04,60.22
"2015-01-06 03:00:00+01:00",280.567,280.567,280.567,1035,96,3,64,0,0,0,20,801,clouds,"few clouds","02n","2015-01-06 03:00:00+01:00",532,784,0,4386,5418,262,0,0,0,1053,727,1834,0,4846,85,65,582,206,0,3003,481,3091,21211,21171,43.58,57.14
"2015-01-06 04:00:00+01:00",280.567,280.567,280.567,1035,96,3,64,0,0,0,20,801,clouds,"few clouds","02n","2015-01-06 04:00:00+01:00",541,802,0,4453,5497,266,0,0,0,1052,727,1758,0,4895,85,66,576,206,0,2569,486,2691,21074,21042,43.98,53.94
"2015-01-06 05:00:00+01:00",279.4,279.4,279.4,1035,97,2,79,0,0,0,88,804,clouds,"overcast clouds","04n","2015-01-06 05:00:00+01:00",545,856,0,4589,5753,263,0,0,0,1016,720,1793,0,4903,85,64,499,204,0,2380,434,2377,21579,21618,44.91,53.43
"2015-01-06 06:00:00+01:00",279.4,279.4,279.4,1035,97,2,79,0,0,0,88,804,clouds,"overcast clouds","04n","2015-01-06 06:00:00+01:00",540,904,0,4818,6154,257,0,0,0,323,720,1435,0,4911,85,63,415,202,0,2196,399,2206,23250,23433,51,56.68
"2015-01-06 07:00:00+01:00",279.4,279.4,279.4,1035,97,2,79,0,0,0,88,804,clouds,"overcast clouds","04n","2015-01-06 07:00:00+01:00",546,937,0,4862,6527,283,0,0,0,17,779,2369,0,4924,85,63,412,184,0,1701,475,1827,25560,25885,55.76,63.49
"2015-01-06 08:00:00+01:00",280.545,280.545,280.545,1036,96,2,47,0,0,0,80,803,clouds,"broken clouds","04d","2015-01-06 08:00:00+01:00",546,959,0,5143,6774,343,0,0,0,0,842,3860,0,4930,86,63,1168,196,0,1102,1408,1208,27900,28456,59.95,66.75
"2015-01-06 09:00:00+01:00",280.545,280.545,280.545,1036,96,2,47,0,0,0,80,803,clouds,"broken clouds","04d","2015-01-06 09:00:00+01:00",544,980,0,4842,6973,368,0,0,0,0,852,4119,0,4942,83,64,3018,262,0,682,3077,759,29463,29708,60.5,73.07
"2015-01-06 10:00:00+01:00",280.545,280.545,280.545,1036,96,2,47,0,0,0,80,803,clouds,"broken clouds","04d","2015-01-06 10:00:00+01:00",543,978,0,4604,7101,361,0,0,0,0,895,4449,0,4952,87,64,4129,268,0,470,4070,506,30133,30887,61.29,78.95
"2015-01-06 11:00:00+01:00",280.545,280.545,280.545,1036,96,2,47,0,0,0,80,803,clouds,"broken clouds","04d","2015-01-06 11:00:00+01:00",539,977,0,4475,7198,351,0,0,0,0,899,4584,0,4950,87,63,4642,260,0,472,4629,483,30558,31409,61.69,75.91
"2015-01-06 12:00:00+01:00",282.651,282.651,282.651,1036,94,2,38,0,0,0,56,803,clouds,"broken clouds","04d","2015-01-06 12:00:00+01:00",547,974,0,4376,7215,349,0,0,0,0,898,4579,0,4956,84,62,4976,259,0,683,4919,678,31035,31947,61.95,73.12
"2015-01-06 13:00:00+01:00",283.587,283.587,283.587,1035,91,2,44,0,0,0,28,802,clouds,"scattered clouds","3","2015-01-06 13:00:00+01:00",538,969,0,4512,7210,356,0,0,0,0,901,4335,0,4959,86,61,5044,260,0,1041,5014,1130,31154,32078,61.29,68.02
"2015-01-06 14:00:00+01:00",284.524,284.524,284.524,1034,88,2,50,0,0,0,0,800,clear,"sky is clear","01d","2015-01-06 14:00:00+01:00",534,962,0,4178,7159,365,0,0,0,0,857,4167,0,4953,85,68,4887,258,0,1652,4875,1479,30381,31193,60.09,66.67
"2015-01-06 15:00:00+01:00",284.484,284.484,284.484,1033,86,2,59,0,0,0,68,803,clouds,"broken clouds","04d","2015-01-06 15:00:00+01:00",537,965,0,4035,7067,366,0,0,0,0,813,3084,0,4956,86,69,4641,254,0,2761,4686,2347,29581,30542,60.5,65.08
"2015-01-06 16:00:00+01:00",282.716,282.716,282.716,1033,90,1,44,0,0,0,58,803,clouds,"broken clouds","4","2015-01-06 16:00:00+01:00",537,887,0,3821,6830,364,0,0,0,95,825,3290,0,4955,88,66,4279,251,0,3277,4404,3318,29085,30591,60.69,66.1
"2015-01-06 17:00:00+01:00",280.948,280.948,280.948,1034,94,1,30,0,0,0,48,802,clouds,"scattered clouds","03d","2015-01-06 17:00:00+01:00",532,947,0,4059,6873,362,0,0,0,5,823,3454,0,4799,88,69,3824,252,0,3281,3907,3236,29155,30799,60.69,72
"2015-01-06 18:00:00+01:00",280.948,280.948,280.948,1034,94,1,30,0,0,0,48,802,clouds,"scattered clouds","03n","2015-01-06 18:00:00+01:00",533,976,0,4472,7100,356,0,0,0,0,820,3349,0,4186,88,69,3132,267,0,3781,3456,3699,28943,30481,58.9,78.6
"2015-01-06 19:00:00+01:00",279.516,279.516,279.516,1034,90,1,35,0,0,0,64,803,clouds,"broken clouds","4","2015-01-06 19:00:00+01:00",528,967,0,4553,7172,351,0,0,0,0,806,3119,0,4368,87,69,2383,254,0,3943,2719,3929,29013,30147,57,81.18
"2015-01-06 20:00:00+01:00",278.083,278.083,278.083,1034,87,2,40,0,0,0,80,803,clouds,"broken clouds","04n","2015-01-06 20:00:00+01:00",536,968,0,4490,7194,365,0,0,0,0,836,3009,0,4657,87,71,1586,229,0,4028,1615,4059,29307,30120,57,81.65
"2015-01-06 21:00:00+01:00",278.083,278.083,278.083,1031,91,2,40,0,0,0,80,803,clouds,"broken clouds","4","2015-01-06 21:00:00+01:00",535,980,0,4664,7264,364,0,0,0,0,937,3921,0,4878,87,70,891,230,0,3661,924,3823,29896,30747,59.88,78.63
"2015-01-06 22:00:00+01:00",278.083,278.083,278.083,1034,87,2,40,0,0,0,80,803,clouds,"broken clouds","04n","2015-01-06 22:00:00+01:00",531,970,0,4684,7279,360,0,0,0,0,884,3834,0,4961,87,72,696,231,0,3485,632,3558,29310,29978,59.6,73.2
"2015-01-06 23:00:00+01:00",276.766,276.766,276.766,1034,90,1,7,0,0,0,76,803,clouds,"broken clouds","04n","2015-01-06 23:00:00+01:00",528,922,0,4728,7227,352,0,0,0,0,863,2778,0,4959,86,72,669,232,0,3276,495,3276,26817,27421,55.76,72.46
"2015-01-07 00:00:00+01:00",276.766,276.766,276.766,1031,94,1,7,0,0,0,76,803,clouds,"broken clouds","4","2015-01-07 00:00:00+01:00",499,885,0,4659,7996,371,0,0,0,0,728,1982,0,6000,89,55,1280,219,0,6210,597,6140,30239,30518,59.52,67.24
"2015-01-07 01:00:00+01:00",276.766,276.766,276.766,1034,90,1,7,0,0,0,76,803,clouds,"broken clouds","04n","2015-01-07 01:00:00+01:00",502,909,0,4199,7838,370,0,0,0,137,704,1483,0,5995,87,55,1253,213,0,5993,514,6205,28031,28484,51.1,64.17
"2015-01-07 02:00:00+01:00",276.301,276.301,276.301,1034,86,2,3,0,0,0,12,801,clouds,"few clouds","02n","2015-01-07 02:00:00+01:00",491,905,0,4448,8048,368,0,0,0,482,704,1003,0,5997,87,55,1231,217,0,5529,542,5735,26635,27026,47.03,62.12
"2015-01-07 03:00:00+01:00",276.301,276.301,276.301,1034,86,2,3,0,0,0,12,801,clouds,"few clouds","02n","2015-01-07 03:00:00+01:00",495,875,0,4157,7837,360,0,0,0,747,692,626,0,5998,87,56,1223,220,0,5127,551,5232,26076,26248,48.5,62.11
"2015-01-07 04:00:00+01:00",276.301,276.301,276.301,1034,86,2,3,0,0,0,12,801,clouds,"few clouds","02n","2015-01-07 04:00:00+01:00",503,912,0,4001,7827,360,0,0,0,845,689,563,0,6003,87,55,1189,219,0,4940,550,4959,25734,25838,48.79,60.05
"2015-01-07 05:00:00+01:00",275.712,275.712,275.712,1035,86,2,9,0,0,0,32,802,clouds,"scattered clouds","03n","2015-01-07 05:00:00+01:00",505,918,0,4219,7910,360,0,0,0,700,687,610,0,6005,88,57,1142,220,0,4735,457,4784,25889,26021,50.51,62.48
"2015-01-07 06:00:00+01:00",275.712,275.712,275.712,1035,86,2,9,0,0,0,32,802,clouds,"scattered clouds","03n","2015-01-07 06:00:00+01:00",506,930,0,4338,7856,364,0,0,0,209,706,1363,0,6003,87,54,1043,220,0,4266,592,4452,27135,26992,59.13,70.01
"2015-01-07 07:00:00+01:00",275.712,275.712,275.712,1035,86,2,9,0,0,0,32,802,clouds,"scattered clouds","03n","2015-01-07 07:00:00+01:00",505,938,0,4954,7855,374,0,0,0,0,761,2280,0,6000,87,55,979,217,0,3849,871,3912,29269,28625,60.8,75.2
"2015-01-07 08:00:00+01:00",276.421,276.421,276.421,1033,88,3,14,0,0,0,42,802,clouds,"scattered clouds","3","2015-01-07 08:00:00+01:00",510,960,0,5447,7982,378,0,0,0,0,780,3192,0,5997,87,55,1336,219,0,3369,1821,3585,31596,31015,61.87,83.3
"2015-01-07 09:00:00+01:00",277.131,277.131,277.131,1031,91,3,20,0,0,0,53,803,clouds,"broken clouds","4","2015-01-07 09:00:00+01:00",501,960,0,5881,7991,381,0,0,0,0,788,4420,0,5996,84,54,2121,220,0,2959,3169,3028,33540,33276,64.23,93.14
"2015-01-07 10:00:00+01:00",280.876,280.876,280.876,1036,87,2,27,0,0,0,12,801,clouds,"few clouds","2","2015-01-07 10:00:00+01:00",494,955,0,6076,7979,364,0,0,0,0,753,3674,0,5989,88,51,2841,220,0,3226,4356,3098,34919,34221,66.5,100.45
"2015-01-07 11:00:00+01:00",281.079,281.079,281.079,1033,91,3,32,0,0,0,32,802,clouds,"scattered clouds","3","2015-01-07 11:00:00+01:00",498,937,0,5726,7982,367,0,0,0,0,754,3289,0,5974,88,51,3556,219,0,4273,4651,3964,35376,34796,67.1,95.17
"2015-01-07 12:00:00+01:00",284.318,284.318,284.318,1036,89,2,39,0,0,0,0,800,clear,"sky is clear","01d","2015-01-07 12:00:00+01:00",491,958,0,5583,8005,362,0,0,0,0,762,3131,0,5971,89,52,3756,214,0,5914,4654,5486,36279,35535,66.1,85.23
"2015-01-07 13:00:00+01:00",284.758,284.758,284.758,1034,83,2,42,0,0,0,0,800,clear,"sky is clear","1","2015-01-07 13:00:00+01:00",495,936,0,5637,7975,367,0,0,0,0,751,2709,0,5969,88,50,3639,215,0,7320,4593,7010,36886,35752,65,81.5
"2015-01-07 14:00:00+01:00",283.631,283.631,283.631,1029,74,3,42,0,0,0,0,800,clear,"sky is clear","1","2015-01-07 14:00:00+01:00",501,940,0,5684,7839,369,0,0,0,0,733,1912,0,5964,87,53,4133,215,0,7837,4414,8090,36199,35605,59.75,77.29
"2015-01-07 15:00:00+01:00",284.853,284.853,284.853,1029,71,3,47,0,0,0,0,800,clear,"sky is clear","1","2015-01-07 15:00:00+01:00",498,925,0,6098,7782,367,0,0,0,0,721,1479,0,5961,86,51,4896,214,0,7890,4049,7971,35918,36020,59.61,76.61
"2015-01-07 16:00:00+01:00",282.155,282.155,282.155,1029,81,3,40,0,0,0,0,800,clear,"sky is clear","1","2015-01-07 16:00:00+01:00",491,957,0,6242,7807,367,0,0,0,0,713,1191,0,5956,86,52,4647,217,0,7996,3887,8004,36366,36066,59.53,77.15
"2015-01-07 17:00:00+01:00",284.685,284.685,284.685,1028,74,3,49,0,0,0,0,800,clear,"sky is clear","1","2015-01-07 17:00:00+01:00",495,954,0,6056,7866,368,0,0,0,0,709,1458,0,5969,84,52,4184,217,0,7955,4055,7962,36676,36195,61.1,79.51
"2015-01-07 18:00:00+01:00",283.294,283.294,283.294,1029,80,3,46,0,0,0,0,800,clear,"sky is clear","1","2015-01-07 18:00:00+01:00",497,879,0,5839,8058,364,0,0,0,0,707,1965,0,5978,84,52,3631,215,0,7582,3523,7779,36275,35739,61.1,91.05
"2015-01-07 19:00:00+01:00",280.371,280.371,280.371,1035,83,3,55,0,0,0,0,800,clear,"sky is clear","1","2015-01-07 19:00:00+01:00",483,914,0,6477,8129,371,0,0,0,0,711,2384,0,5986,85,51,2772,215,0,6821,2670,7115,35664,35188,61.1,95.29
"2015-01-07 20:00:00+01:00",278.469,278.469,278.469,1038,89,3,57,0,0,0,0,800,clear,"sky is clear","01n","2015-01-07 20:00:00+01:00",482,968,0,6316,8163,354,0,0,0,0,736,2566,0,5981,86,52,2013,222,0,6198,1612,6110,34828,34470,61.87,91.25
"2015-01-07 21:00:00+01:00",278.469,278.469,278.469,1038,89,3,57,0,0,0,0,800,clear,"sky is clear","01n","2015-01-07 21:00:00+01:00",481,902,0,5881,8002,386,0,0,0,0,735,2622,0,5985,86,53,1193,226,0,6139,743,5883,34241,33716,63.71,87.08
"2015-01-07 22:00:00+01:00",277.814,277.814,277.814,1038,88,3,54,0,0,0,0,800,clear,"sky is clear","1","2015-01-07 22:00:00+01:00",481,915,0,5785,7853,384,0,0,0,6,721,2412,0,5984,87,52,636,220,0,6398,462,6276,33972,32697,64.1,78.15
"2015-01-07 23:00:00+01:00",277.159,277.159,277.159,1038,88,3,52,0,0,0,0,800,clear,"sky is clear","01n","2015-01-07 23:00:00+01:00",479,841,0,5519,7601,381,0,0,0,137,677,1414,0,5987,87,52,573,215,0,6262,480,6324,32057,30477,59.13,75.07
"2015-01-08 00:00:00+01:00",277.159,277.159,277.159,1038,88,3,52,0,0,0,0,800,clear,"sky is clear","01n","2015-01-08 00:00:00+01:00",546,571,0,4178,7280,383,0,0,0,398,658,831,0,6741,84,67,433,260,0,5908,443,5755,27766,26788,49,73.73
"2015-01-08 01:00:00+01:00",276.905,276.905,276.905,1039,87,3,51,0,0,0,0,800,clear,"sky is clear","1","2015-01-08 01:00:00+01:00",516,566,0,3912,6774,370,0,0,0,392,628,942,0,6741,85,67,391,257,0,5509,363,5596,26176,25146,46.86,70.99
"2015-01-08 02:00:00+01:00",276.651,276.651,276.651,1039,87,3,51,0,0,0,0,800,clear,"sky is clear","01n","2015-01-08 02:00:00+01:00",508,455,0,3718,6349,372,0,0,0,956,631,882,0,6742,85,67,352,256,0,5204,295,5218,24974,23889,45.68,68.3
"2015-01-08 03:00:00+01:00",276.651,276.651,276.651,1039,87,3,51,0,0,0,0,800,clear,"sky is clear","01n","2015-01-08 03:00:00+01:00",509,369,0,3768,6078,373,0,0,0,1088,634,934,0,6743,86,65,328,251,0,4891,276,4923,24173,23046,44.99,64.22
"2015-01-08 04:00:00+01:00",276.651,276.651,276.651,1039,87,3,51,0,0,0,0,800,clear,"sky is clear","01n","2015-01-08 04:00:00+01:00",518,367,0,3707,5984,373,0,0,0,1027,636,799,0,6744,86,67,327,251,0,4738,244,4706,23779,22587,44.81,63.53
"2015-01-08 05:00:00+01:00",276.651,276.651,276.651,1039,87,3,51,0,0,0,0,800,clear,"sky is clear","01n","2015-01-08 05:00:00+01:00",528,351,0,3706,5817,361,0,0,0,1348,631,781,0,6748,86,66,320,249,0,4868,212,4779,23503,22361,44.68,66.7
"2015-01-08 06:00:00+01:00",276.524,276.524,276.524,1040,88,3,49,0,0,0,0,800,clear,"sky is clear","01n","2015-01-08 06:00:00+01:00",533,367,0,3946,5785,354,0,0,0,1804,631,943,0,6750,86,67,265,246,0,4809,235,4867,23493,22551,44.81,69.79
"2015-01-08 07:00:00+01:00",276.524,276.524,276.524,1040,88,3,49,0,0,0,0,800,clear,"sky is clear","01n","2015-01-08 07:00:00+01:00",525,360,0,3890,5570,347,0,0,0,1638,629,888,0,6748,86,66,223,246,0,4849,420,4812,23562,22543,44.81,75.57
"2015-01-08 08:00:00+01:00",276.524,276.524,276.524,1040,88,3,49,0,0,0,0,800,clear,"sky is clear","01n","2015-01-08 08:00:00+01:00",529,457,0,4066,6289,332,0,0,0,508,641,1147,0,6747,86,69,708,216,0,4285,1166,4532,24929,24042,46.85,82.36
"2015-01-08 09:00:00+01:00",278.274,278.274,278.274,1042,93,3,55,0,0,0,0,800,clear,"sky is clear","01d","2015-01-08 09:00:00+01:00",534,576,0,4535,6720,305,0,0,0,198,652,965,0,6749,85,66,2225,214,0,3889,2373,3916,27227,25932,49,87.03
"2015-01-08 10:00:00+01:00",278.274,278.274,278.274,1042,93,3,55,0,0,0,0,800,clear,"sky is clear","01d","2015-01-08 10:00:00+01:00",533,622,0,4441,7301,315,0,0,0,104,664,1153,0,6749,84,67,3943,226,0,3330,3681,3551,29193,27664,54.36,91.08
"2015-01-08 11:00:00+01:00",278.274,278.274,278.274,1042,93,3,55,0,0,0,0,800,clear,"sky is clear","01d","2015-01-08 11:00:00+01:00",531,629,0,4513,7468,315,0,0,0,0,689,1333,0,6744,85,66,4514,232,0,2911,4451,2983,29950,28448,61.98,89.29
"2015-01-08 12:00:00+01:00",285.243,285.243,285.243,1043,89,3,58,0,0,0,0,800,clear,"sky is clear","01d","2015-01-08 12:00:00+01:00",522,631,0,4654,7503,311,0,0,0,6,717,1795,0,6741,84,68,4926,254,0,2376,4940,2486,30333,28881,62.47,85.45
"2015-01-08 13:00:00+01:00",285.243,285.243,285.243,1043,89,3,58,0,0,0,0,800,clear,"sky is clear","01d","2015-01-08 13:00:00+01:00",509,635,0,4760,7551,311,0,0,0,27,715,2275,0,6739,83,69,5067,237,0,1917,5172,1978,30711,29329,62.93,80.33
"2015-01-08 14:00:00+01:00",286.949,286.949,286.949,1042,79,5,50,0,0,0,0,800,clear,"sky is clear","01d","2015-01-08 14:00:00+01:00",504,637,0,4591,7542,269,0,0,0,32,717,2198,0,6732,84,69,5092,234,0,1741,5163,1759,30055,29026,61.98,77.33
"2015-01-08 15:00:00+01:00",286.949,286.949,286.949,1042,79,5,50,0,0,0,0,800,clear,"sky is clear","01d","2015-01-08 15:00:00+01:00",506,636,0,4964,7517,263,0,0,0,10,694,1776,0,6730,84,66,5019,232,0,1680,4994,1729,29123,28237,57.48,77.03
"2015-01-08 16:00:00+01:00",286.37,286.37,286.37,1041,80,5,50,0,0,0,0,800,clear,"sky is clear","1","2015-01-08 16:00:00+01:00",500,636,0,5046,7462,259,0,0,0,0,667,1445,0,6729,83,67,4803,225,0,1774,4740,1795,28632,27868,54.38,78.15
"2015-01-08 17:00:00+01:00",287.227,287.227,287.227,1036,74,4,47,0,0,0,0,800,clear,"sky is clear","1","2015-01-08 17:00:00+01:00",502,628,0,4899,7437,258,0,0,0,0,654,1478,0,6728,83,67,4507,223,0,2001,4391,1993,28356,27654,54.36,80.48
"2015-01-08 18:00:00+01:00",285.93,285.93,285.93,1036,79,4,49,0,0,0,0,800,clear,"sky is clear","1","2015-01-08 18:00:00+01:00",514,582,0,4677,7345,258,0,0,0,0,640,1236,0,6717,83,69,4010,228,0,2574,3790,2586,28124,27507,52.04,90.87
"2015-01-08 19:00:00+01:00",284.634,284.634,284.634,1044,82,4,52,0,0,0,0,800,clear,"sky is clear","01n","2015-01-08 19:00:00+01:00",513,625,0,4606,7419,270,0,0,0,0,645,1435,0,6727,82,69,3321,227,0,3022,2928,3102,27922,27544,54.38,94.11
"2015-01-08 20:00:00+01:00",281.234,281.234,281.234,1045,91,4,50,0,0,0,0,800,clear,"sky is clear","01n","2015-01-08 20:00:00+01:00",511,571,0,4805,7224,295,0,0,0,84,683,2430,0,6736,82,68,2089,224,0,3312,1860,3344,27925,27578,60.33,90.26
"2015-01-08 21:00:00+01:00",281.234,281.234,281.234,1045,91,4,50,0,0,0,0,800,clear,"sky is clear","01n","2015-01-08 21:00:00+01:00",516,599,0,4932,7191,301,0,0,0,81,722,3302,0,6748,82,67,957,223,0,3478,997,3476,28578,28222,66,84.66
"2015-01-08 22:00:00+01:00",281.234,281.234,281.234,1045,91,4,50,0,0,0,0,800,clear,"sky is clear","01n","2015-01-08 22:00:00+01:00",519,625,0,5136,7012,301,0,0,0,4,706,3461,0,6762,83,70,721,219,0,3726,689,3724,28862,28221,63.6,77.05
"2015-01-08 23:00:00+01:00",278.944,278.944,278.944,1046,90,3,54,0,0,0,0,800,clear,"sky is clear","01n","2015-01-08 23:00:00+01:00",515,620,0,5209,6549,302,0,0,0,0,669,2426,0,6760,83,67,691,231,0,3968,581,3880,27334,26436,55.5,73.14
